sr_no,rank,percentile,choice_code,institute_code,college_code,course_code,course_name,college_name,mapping_status
243.0,2596.0,96.5165605,318299510.0,3182.0,3182,0318299510,Artificial Intelligence and Data Science,Thadomal Shahani Engineering College Bandra Mumbai,Fully Mapped
244.0,121337.0,71.716606,318319110.0,3183.0,3183,0318319110,Civil Engineering,Anjuman-I-Islam S M.H. Saboo Siddik College Of Engineering Byculla Mumbai,Fully Mapped
245.0,76449.0,29.2883952,318319110.0,3183.0,3183,0318319110,Civil Engineering,Anjuman-I-Islam S M.H. Saboo Siddik College Of Engineering Byculla Mumbai,Fully Mapped
246.0,7242.0,92.2005792,318324510.0,3183.0,3183,0318324510,Computer Engineering,Anjuman-I-Islam S M.H. Saboo Siddik College Of Engineering Byculla Mumbai,Fully Mapped
247.0,30280.0,71.4359166,318337210.0,3183.0,3183,0318337210,Electronics and Telecommunication Engg,Anjuman-I-Islam S M.H. Saboo Siddik College Of Engineering Byculla Mumbai,Fully Mapped
248.0,37009.0,65.7022258,318361210.0,3183.0,3183,0318361210,Mechanical Engineering,Anjuman-I-Islam S M.H. Saboo Siddik College Of Engineering Byculla Mumbai,Fully Mapped
249.0,68376.0,38.1372939,318361610.0,3183.0,3183,0318361610,Mechanical Engineering Automobile,Anjuman-I-Islam S M.H. Saboo Siddik College Of Engineering Byculla Mumbai,Fully Mapped
250.0,14479.0,85.5369034,318391110.0,3183.0,3183,0318391110,Computer Science and Engineering(Artificial Intelligence and Machine Learning),Anjuman-I-Islam S M.H. Saboo Siddik College Of Engineering Byculla Mumbai,Fully Mapped
251.0,3975.0,95.2020137,318424210.0,3184.0,3184,0318424210,Computer Science and Engineering,Fr. Conceicao Rodrigues College Of Engineering Bandra Mumbai,Fully Mapped
252.0,4988.0,94.2388582,318424510.0,3184.0,3184,0318424510,Computer Engineering,Fr. Conceicao Rodrigues College Of Engineering Bandra Mumbai,Fully Mapped
253.0,9724.0,89.8587824,318461210.0,3184.0,3184,0318461210,Mechanical Engineering,Fr. Conceicao Rodrigues College Of Engineering Bandra Mumbai,Fully Mapped
254.0,5731.0,93.6024336,318490010.0,3184.0,3184,0318490010,Electronics and Computer Science,Fr. Conceicao Rodrigues College Of Engineering Bandra Mumbai,Fully Mapped
255.0,3150.0,96.0006826,318524610.0,3185.0,3185,0318524610,Information Technology,Vivekanand Education Society S Institute Of Technology Chembur Mumbai,Fully Mapped
256.0,4586.0,94.6048806,318537210.0,3185.0,3185,0318537210,Electronics and Telecommunication Engg,Vivekanand Education Society S Institute Of Technology Chembur Mumbai,Fully Mapped
257.0,5372.0,93.9366177,318590010.0,3185.0,3185,0318590010,Electronics and Computer Science,Vivekanand Education Society S Institute Of Technology Chembur Mumbai,Fully Mapped
258.0,6141.0,93.2041331,318591610.0,3185.0,3185,0318591610,Automation and Robotics,Vivekanand Education Society S Institute Of Technology Chembur Mumbai,Fully Mapped
259.0,17176.0,82.9941429,318724510.0,3187.0,3187,0318724510,Computer Engineering,N.Y.S.S. S Datta Meghe College Of Engineering Airoli Navi Mumbai,Fully Mapped
260.0,20383.0,80.2340136,318724610.0,3187.0,3187,0318724610,Information Technology,N.Y.S.S. S Datta Meghe College Of Engineering Airoli Navi Mumbai,Fully Mapped
261.0,29076.0,72.5289287,318737210.0,3187.0,3187,0318737210,Electronics and Telecommunication Engg,N.Y.S.S. S Datta Meghe College Of Engineering Airoli Navi Mumbai,Fully Mapped
262.0,33783.0,68.5592613,318750710.0,3187.0,3187,0318750710,Chemical Engineering,N.Y.S.S. S Datta Meghe College Of Engineering Airoli Navi Mumbai,Fully Mapped
263.0,31939.0,70.1399487,318761210.0,3187.0,3187,0318761210,Mechanical Engineering,N.Y.S.S. S Datta Meghe College Of Engineering Airoli Navi Mumbai,Fully Mapped
264.0,163992.0,36.2134011,318791810.0,3187.0,3187,0318791810,Civil and infrastructure Engineering,N.Y.S.S. S Datta Meghe College Of Engineering Airoli Navi Mumbai,Fully Mapped
265.0,18668.0,81.6857523,318799510.0,3187.0,3187,0318799510,Artificial Intelligence and Data Science,N.Y.S.S. S Datta Meghe College Of Engineering Airoli Navi Mumbai,Fully Mapped
266.0,19260.0,81.1580882,318824510.0,3188.0,3188,0318824510,Computer Engineering,Vasantdada Patil Pratishthan S College Of Engineering And Visual Arts Sion Mumbai,Fully Mapped
267.0,19720.0,80.7624113,318824610.0,3188.0,3188,0318824610,Information Technology,Vasantdada Patil Pratishthan S College Of Engineering And Visual Arts Sion Mumbai,Fully Mapped
268.0,38950.0,64.2435857,318862410.0,3188.0,3188,0318862410,Mechatronics Engineering,Vasantdada Patil Pratishthan S College Of Engineering And Visual Arts Sion Mumbai,Fully Mapped
269.0,27866.0,73.6143868,318890010.0,3188.0,3188,0318890010,Electronics and Computer Science,Vasantdada Patil Pratishthan S College Of Engineering And Visual Arts Sion Mumbai,Fully Mapped
270.0,11970.0,87.7580323,318924510.0,3189.0,3189,0318924510,Computer Engineering,Bharati Vidyapeeth College Of Engineering Navi Mumbai,Fully Mapped
271.0,12710.0,87.0555049,318924610.0,3189.0,3189,0318924610,Information Technology,Bharati Vidyapeeth College Of Engineering Navi Mumbai,Fully Mapped
272.0,26791.0,74.484865,318937210.0,3189.0,3189,0318937210,Electronics and Telecommunication Engg,Bharati Vidyapeeth College Of Engineering Navi Mumbai,Fully Mapped
273.0,53953.0,51.5704901,318946610.0,3189.0,3189,0318946610,Instrumentation Engineering,Bharati Vidyapeeth College Of Engineering Navi Mumbai,Fully Mapped
274.0,14133.0,85.8215078,318950710.0,3189.0,3189,0318950710,Chemical Engineering,Bharati Vidyapeeth College Of Engineering Navi Mumbai,Fully Mapped
275.0,43350.0,60.57336,318961210.0,3189.0,3189,0318961210,Mechanical Engineering,Bharati Vidyapeeth College Of Engineering Navi Mumbai,Fully Mapped
276.0,39820.0,63.4720353,319019110.0,3190.0,3190,0319019110,Civil Engineering,Terna Engineering College Nerul Navi Mumbai,Fully Mapped
277.0,17010.0,83.1852895,319024510.0,3190.0,3190,0319024510,Computer Engineering,Terna Engineering College Nerul Navi Mumbai,Fully Mapped
278.0,17863.0,82.3624792,319024610.0,3190.0,3190,0319024610,Information Technology,Terna Engineering College Nerul Navi Mumbai,Fully Mapped
279.0,18154.0,82.1852798,319026310.0,3190.0,3190,0319026310,Artificial Intelligence (AI) and Data Science,Terna Engineering College Nerul Navi Mumbai,Fully Mapped
280.0,28412.0,72.9912171,319037210.0,3190.0,3190,0319037210,Electronics and Telecommunication Engg,Terna Engineering College Nerul Navi Mumbai,Fully Mapped
281.0,31382.0,70.5787934,319037610.0,3190.0,3190,0319037610,Electronics Engineering,Terna Engineering College Nerul Navi Mumbai,Fully Mapped
282.0,43131.0,60.8307163,319061210.0,3190.0,3190,0319061210,Mechanical Engineering,Terna Engineering College Nerul Navi Mumbai,Fully Mapped
283.0,23930.0,76.9870398,319224510.0,3192.0,3192,0319224510,Computer Engineering,Smt. Indira Gandhi College Of Engineering Navi Mumbai,Fully Mapped
284.0,35012.0,67.3330092,319229310.0,3192.0,3192,0319229310,Electrical Engineering,Smt. Indira Gandhi College Of Engineering Navi Mumbai,Fully Mapped
285.0,49186.0,55.7332577,319261210.0,3192.0,3192,0319261210,Mechanical Engineering,Smt. Indira Gandhi College Of Engineering Navi Mumbai,Fully Mapped
286.0,26095.0,75.0963684,319291110.0,3192.0,3192,0319291110,Computer Science and Engineering(Artificial Intelligence and Machine Learning),Smt. Indira Gandhi College Of Engineering Navi Mumbai,Fully Mapped
287.0,29387.0,72.2079704,319292010.0,3192.0,3192,0319292010,Computer Science and Engineering (Internet of Things and Cyber Security Including Block Chain Technology),Smt. Indira Gandhi College Of Engineering Navi Mumbai,Fully Mapped
288.0,30588.0,71.3291163,319324510.0,3193.0,3193,0319324510,Computer Engineering,Shivajirao S. Jondhale College Of Engineering Dombivali Mumbai,Fully Mapped
289.0,39711.0,63.5337786,319337210.0,3193.0,3193,0319337210,Electronics and Telecommunication Engg,Shivajirao S. Jondhale College Of Engineering Dombivali Mumbai,Fully Mapped
290.0,64517.0,42.2324016,319350710.0,3193.0,3193,0319350710,Chemical Engineering,Shivajirao S. Jondhale College Of Engineering Dombivali Mumbai,Fully Mapped
291.0,64025.0,42.5307753,319361210.0,3193.0,3193,0319361210,Mechanical Engineering,Shivajirao S. Jondhale College Of Engineering Dombivali Mumbai,Fully Mapped
292.0,26369.0,74.7405584,319392110.0,3193.0,3193,0319392110,Artificial Intelligence and Machine Learning,Shivajirao S. Jondhale College Of Engineering Dombivali Mumbai,Fully Mapped
293.0,17462.0,82.7686005,319424510.0,3194.0,3194,0319424510,Computer Engineering,Vidyavardhini S College Of Engineering And Technology Vasai,Fully Mapped
294.0,10332.0,89.2609183,319424610.0,3194.0,3194,0319424610,Information Technology,Vidyavardhini S College Of Engineering And Technology Vasai,Fully Mapped
295.0,22821.0,77.9357969,319437210.0,3194.0,3194,0319437210,Electronics and Telecommunication Engg,Vidyavardhini S College Of Engineering And Technology Vasai,Fully Mapped
296.0,44109.0,60.0334464,319461210.0,3194.0,3194,0319461210,Mechanical Engineering,Vidyavardhini S College Of Engineering And Technology Vasai,Fully Mapped
297.0,21029.0,79.6181326,319491210.0,3194.0,3194,0319491210,Computer Science and Engineering(Data Science),Vidyavardhini S College Of Engineering And Technology Vasai,Fully Mapped
298.0,19620.0,80.8703375,319499510.0,3194.0,3194,0319499510,Artificial Intelligence and Data Science,Vidyavardhini S College Of Engineering And Technology Vasai,Fully Mapped
299.0,15861.0,84.2555539,319624510.0,3196.0,3196,0319624510,Computer Engineering,Lokmanya Tilak College Of Engineering Kopar Khairane Navi Mumbai,Fully Mapped
300.0,32363.0,69.7145887,319629310.0,3196.0,3196,0319629310,Electrical Engineering,Lokmanya Tilak College Of Engineering Kopar Khairane Navi Mumbai,Fully Mapped
301.0,29351.0,72.2841344,319637210.0,3196.0,3196,0319637210,Electronics and Telecommunication Engg,Lokmanya Tilak College Of Engineering Kopar Khairane Navi Mumbai,Fully Mapped
302.0,11047.0,88.6859453,319691110.0,3196.0,3196,0319691110,Computer Science and Engineering(Artificial Intelligence and Machine Learning),Lokmanya Tilak College Of Engineering Kopar Khairane Navi Mumbai,Fully Mapped
303.0,19639.0,80.8283156,319691210.0,3196.0,3196,0319691210,Computer Science and Engineering(Data Science),Lokmanya Tilak College Of Engineering Kopar Khairane Navi Mumbai,Fully Mapped
304.0,25468.0,75.5306604,319692010.0,3196.0,3196,0319692010,Computer Science and Engineering (Internet of Things and Cyber Security Including Block Chain Technology),Lokmanya Tilak College Of Engineering Kopar Khairane Navi Mumbai,Fully Mapped
305.0,5959.0,93.370527,319724510.0,3197.0,3197,0319724510,Computer Engineering,Agnel Charities Fr. C. Rodrigues Institute Of Technology Vashi Navi Mumbai,Fully Mapped
306.0,6816.0,92.5689123,319724610.0,3197.0,3197,0319724610,Information Technology,Agnel Charities Fr. C. Rodrigues Institute Of Technology Vashi Navi Mumbai,Fully Mapped
307.0,15686.0,84.427529,319729310.0,3197.0,3197,0319729310,Electrical Engineering,Agnel Charities Fr. C. Rodrigues Institute Of Technology Vashi Navi Mumbai,Fully Mapped
308.0,9436.0,90.1182045,319737210.0,3197.0,3197,0319737210,Electronics and Telecommunication Engg,Agnel Charities Fr. C. Rodrigues Institute Of Technology Vashi Navi Mumbai,Fully Mapped
309.0,48222.0,56.4752823,319824210.0,3198.0,3198,0319824210,Computer Science and Engineering,Konkan Gyanpeeth College Of Engineering Karjat,Fully Mapped
310.0,42956.0,60.9834559,319824510.0,3198.0,3198,0319824510,Computer Engineering,Konkan Gyanpeeth College Of Engineering Karjat,Fully Mapped
311.0,43145.0,60.8307163,319824610.0,3198.0,3198,0319824610,Information Technology,Konkan Gyanpeeth College Of Engineering Karjat,Fully Mapped
312.0,56850.0,49.2343759,319899510.0,3198.0,3198,0319899510,Artificial Intelligence and Data Science,Konkan Gyanpeeth College Of Engineering Karjat,Fully Mapped
313.0,1357.0,97.8343236,319924510.0,3199.0,3199,0319924510,Computer Engineering,Shri Vile Parle Kelvani Mandal S Dwarkadas J. Sanghvi College Of Engineering Vile Parle Mumbai,Fully Mapped
314.0,1849.0,97.325162,319924610.0,3199.0,3199,0319924610,Information Technology,Shri Vile Parle Kelvani Mandal S Dwarkadas J. Sanghvi College Of Engineering Vile Parle Mumbai,Fully Mapped
315.0,1905.0,97.2664115,319926310.0,3199.0,3199,0319926310,Artificial Intelligence (AI) and Data Science,Shri Vile Parle Kelvani Mandal S Dwarkadas J. Sanghvi College Of Engineering Vile Parle Mumbai,Fully Mapped
316.0,2843.0,96.2932401,319937210.0,3199.0,3199,0319937210,Electronics and Telecommunication Engg,Shri Vile Parle Kelvani Mandal S Dwarkadas J. Sanghvi College Of Engineering Vile Parle Mumbai,Fully Mapped
317.0,4340.0,94.8542767,319961210.0,3199.0,3199,0319961210,Mechanical Engineering,Shri Vile Parle Kelvani Mandal S Dwarkadas J. Sanghvi College Of Engineering Vile Parle Mumbai,Fully Mapped
318.0,2061.0,97.0962925,319991210.0,3199.0,3199,0319991210,Computer Science and Engineering(Data Science),Shri Vile Parle Kelvani Mandal S Dwarkadas J. Sanghvi College Of Engineering Vile Parle Mumbai,Fully Mapped
319.0,2347.0,96.7784981,319992010.0,3199.0,3199,0319992010,Computer Science and Engineering (Internet of Things and Cyber Security Including Block Chain Technology),Shri Vile Parle Kelvani Mandal S Dwarkadas J. Sanghvi College Of Engineering Vile Parle Mumbai,Fully Mapped
320.0,2260.0,96.8646431,319992110.0,3199.0,3199,0319992110,Artificial Intelligence and Machine Learning,Shri Vile Parle Kelvani Mandal S Dwarkadas J. Sanghvi College Of Engineering Vile Parle Mumbai,Fully Mapped
321.0,22257.0,78.388962,320091010.0,3200.0,3200,0320091010,Computer Science and Engineering(Cyber Security),Hope Foundation And Research Center S Finolex Academy Of Management And Technology Ratnagiri,Fully Mapped
322.0,12975.0,86.8609531,320124510.0,3201.0,3201,0320124510,Computer Engineering,Rizvi Education Society S Rizvi College Of Engineering Bandra Mumbai,Fully Mapped
323.0,17745.0,82.5427557,320190010.0,3201.0,3201,0320190010,Electronics and Computer Science,Rizvi Education Society S Rizvi College Of Engineering Bandra Mumbai,Fully Mapped
324.0,14042.0,85.9209011,320199510.0,3201.0,3201,0320199510,Artificial Intelligence and Data Science,Rizvi Education Society S Rizvi College Of Engineering Bandra Mumbai,Fully Mapped
325.0,87880.0,10.4224473,320224510.0,3202.0,3202,0320224510,Computer Engineering,Rajendra Mane College Of Engineering Technology Ambav Deorukh,Fully Mapped
326.0,67661.0,39.1527671,320290010.0,3202.0,3202,0320290010,Electronics and Computer Science,Rajendra Mane College Of Engineering Technology Ambav Deorukh,Fully Mapped
327.0,11912.0,87.8105616,320324510.0,3203.0,3203,0320324510,Computer Engineering,Atharva College Of Engineering Malad(West) Mumbai,Fully Mapped
328.0,16320.0,83.7973436,320324610.0,3203.0,3203,0320324610,Information Technology,Atharva College Of Engineering Malad(West) Mumbai,Fully Mapped
329.0,39507.0,63.6133463,320329310.0,3203.0,3203,0320329310,Electrical Engineering,Atharva College Of Engineering Malad(West) Mumbai,Fully Mapped
330.0,21785.0,78.9149832,320337210.0,3203.0,3203,0320337210,Electronics and Telecommunication Engg,Atharva College Of Engineering Malad(West) Mumbai,Fully Mapped
331.0,15990.0,84.1257194,320390010.0,3203.0,3203,0320390010,Electronics and Computer Science,Atharva College Of Engineering Malad(West) Mumbai,Fully Mapped
332.0,32166.0,69.7929881,320429310.0,3204.0,3204,0320429310,Electrical Engineering,St. Francis Institute Of Technology Borivali Mumbai,Fully Mapped
333.0,10421.0,89.2273561,320437210.0,3204.0,3204,0320437210,Electronics and Telecommunication Engg,St. Francis Institute Of Technology Borivali Mumbai,Fully Mapped
334.0,8748.0,90.730866,320490010.0,3204.0,3204,0320490010,Electronics and Computer Science,St. Francis Institute Of Technology Borivali Mumbai,Fully Mapped
335.0,59441.0,46.6555544,320624510.0,3206.0,3206,0320624510,Computer Engineering,S.S.P.M. S College Of Engineering Kankavli,Fully Mapped
336.0,90546.0,2.0549308,320629310.0,3206.0,3206,0320629310,Electrical Engineering,S.S.P.M. S College Of Engineering Kankavli,Fully Mapped
337.0,48497.0,56.2358426,320656610.0,3206.0,3206,0320656610,Computer Science,S.S.P.M. S College Of Engineering Kankavli,Fully Mapped
338.0,171722.0,27.6622718,320690010.0,3206.0,3206,0320690010,Electronics and Computer Science,S.S.P.M. S College Of Engineering Kankavli,Fully Mapped
339.0,59690.0,46.5149107,320691110.0,3206.0,3206,0320691110,Computer Science and Engineering(Artificial Intelligence and Machine Learning),S.S.P.M. S College Of Engineering Kankavli,Fully Mapped
340.0,11325.0,88.4059449,320724510.0,3207.0,3207,0320724510,Computer Engineering,Mahatma Education Society S Pillai College Of Engineering New Panvel,Fully Mapped
341.0,19951.0,80.5394011,320737210.0,3207.0,3207,0320737210,Electronics and Telecommunication Engg,Mahatma Education Society S Pillai College Of Engineering New Panvel,Fully Mapped
342.0,55810.0,49.8308643,320760210.0,3207.0,3207,0320760210,Automobile Engineering,Mahatma Education Society S Pillai College Of Engineering New Panvel,Fully Mapped
343.0,34816.0,67.5334522,320761210.0,3207.0,3207,0320761210,Mechanical Engineering,Mahatma Education Society S Pillai College Of Engineering New Panvel,Fully Mapped
344.0,15318.0,84.6941653,320837210.0,3208.0,3208,0320837210,Electronics and Telecommunication Engg,Don Bosco Institute Of Technology Mumbai,Fully Mapped
345.0,31013.0,70.8363852,320861210.0,3208.0,3208,0320861210,Mechanical Engineering,Don Bosco Institute Of Technology Mumbai,Fully Mapped
346.0,3541.0,95.6168493,320924510.0,3209.0,3209,0320924510,Computer Engineering,K J Somaiya Institute Of Technology,Fully Mapped
347.0,4928.0,94.2795819,320924610.0,3209.0,3209,0320924610,Information Technology,K J Somaiya Institute Of Technology,Fully Mapped
348.0,6347.0,92.9903064,320937210.0,3209.0,3209,0320937210,Electronics and Telecommunication Engg,K J Somaiya Institute Of Technology,Fully Mapped
349.0,4684.0,94.5168674,320999510.0,3209.0,3209,0320999510,Artificial Intelligence and Data Science,K J Somaiya Institute Of Technology,Fully Mapped
350.0,20382.0,80.2340136,321024510.0,3210.0,3210,0321024510,Computer Engineering,Excelsior Education Society S K.C. College Of Engineering And Management Studies And Research Kopri Thane (E),Fully Mapped
351.0,19664.0,80.8264647,321024610.0,3210.0,3210,0321024610,Information Technology,Excelsior Education Society S K.C. College Of Engineering And Management Studies And Research Kopri Thane (E),Fully Mapped
352.0,35889.0,66.6655105,321037210.0,3210.0,3210,0321037210,Electronics and Telecommunication Engg,Excelsior Education Society S K.C. College Of Engineering And Management Studies And Research Kopri Thane (E),Fully Mapped
353.0,7179.0,92.2320293,321124510.0,3211.0,3211,0321124510,Computer Engineering,S.I.E.S. Graduate School Of Technology Nerul Navi Mumbai,Fully Mapped
354.0,9154.0,90.3955436,321124610.0,3211.0,3211,0321124610,Information Technology,S.I.E.S. Graduate School Of Technology Nerul Navi Mumbai,Fully Mapped
355.0,15770.0,84.3167371,321137210.0,3211.0,3211,0321137210,Electronics and Telecommunication Engg,S.I.E.S. Graduate School Of Technology Nerul Navi Mumbai,Fully Mapped
356.0,15223.0,84.7970367,321190010.0,3211.0,3211,0321190010,Electronics and Computer Science,S.I.E.S. Graduate School Of Technology Nerul Navi Mumbai,Fully Mapped
357.0,11504.0,88.2054957,321192110.0,3211.0,3211,0321192110,Artificial Intelligence and Machine Learning,S.I.E.S. Graduate School Of Technology Nerul Navi Mumbai,Fully Mapped
358.0,10504.0,89.0826801,321199510.0,3211.0,3211,0321199510,Artificial Intelligence and Data Science,S.I.E.S. Graduate School Of Technology Nerul Navi Mumbai,Fully Mapped
359.0,122651.0,70.8722936,321219110.0,3212.0,3212,0321219110,Civil Engineering,Watumull Institute Of Engineering Technology Ulhasnagar,Fully Mapped
360.0,38472.0,64.4498458,321224510.0,3212.0,3212,0321224510,Computer Engineering,Watumull Institute Of Engineering Technology Ulhasnagar,Fully Mapped
361.0,7918.0,91.5215733,321424510.0,3214.0,3214,0321424510,Computer Engineering,Xavier Institute Of Engineering C O Xavier Technical Institute Mahim Mumbai,Fully Mapped
362.0,9672.0,89.908274,321424610.0,3214.0,3214,0321424610,Information Technology,Xavier Institute Of Engineering C O Xavier Technical Institute Mahim Mumbai,Fully Mapped
363.0,10512.0,89.0826801,321492010.0,3214.0,3214,0321492010,Computer Science and Engineering (Internet of Things and Cyber Security Including Block Chain Technology),Xavier Institute Of Engineering C O Xavier Technical Institute Mahim Mumbai,Fully Mapped
364.0,633.0,98.770209,321524210.0,3215.0,3215,0321524210,Computer Science and Engineering,Bhartiya Vidya Bhavan S Sardar Patel Institute Of Technology Andheri Mumbai,Fully Mapped
365.0,933.0,98.3501306,321524510.0,3215.0,3215,0321524510,Computer Engineering,Bhartiya Vidya Bhavan S Sardar Patel Institute Of Technology Andheri Mumbai,Fully Mapped
366.0,1572.0,97.602075,321537210.0,3215.0,3215,0321537210,Electronics and Telecommunication Engg,Bhartiya Vidya Bhavan S Sardar Patel Institute Of Technology Andheri Mumbai,Fully Mapped
367.0,50634.0,54.4646573,321624510.0,3216.0,3216,0321624510,Computer Engineering,Gharda Foundation S Gharda Institute Of Technology Khed Ratnagiri,Fully Mapped
368.0,88003.0,10.270646,321637210.0,3216.0,3216,0321637210,Electronics and Telecommunication Engg,Gharda Foundation S Gharda Institute Of Technology Khed Ratnagiri,Fully Mapped
369.0,123731.0,70.2544031,321650710.0,3216.0,3216,0321650710,Chemical Engineering,Gharda Foundation S Gharda Institute Of Technology Khed Ratnagiri,Fully Mapped
370.0,177306.0,20.9410678,321661210.0,3216.0,3216,0321661210,Mechanical Engineering,Gharda Foundation S Gharda Institute Of Technology Khed Ratnagiri,Fully Mapped
371.0,66850.0,39.8637551,321691110.0,3216.0,3216,0321691110,Computer Science and Engineering(Artificial Intelligence and Machine Learning),Gharda Foundation S Gharda Institute Of Technology Khed Ratnagiri,Fully Mapped
372.0,35337.0,67.1114593,321724510.0,3217.0,3217,0321724510,Computer Engineering,Vighnaharata Trust S Shivajirao S. Jondhale College Of Engineering Technology Shahapur Asangaon Dist Thane,Fully Mapped
373.0,49841.0,55.0951723,321737210.0,3217.0,3217,0321737210,Electronics and Telecommunication Engg,Vighnaharata Trust S Shivajirao S. Jondhale College Of Engineering Technology Shahapur Asangaon Dist Thane,Fully Mapped
374.0,70385.0,36.1142708,321761210.0,3217.0,3217,0321761210,Mechanical Engineering,Vighnaharata Trust S Shivajirao S. Jondhale College Of Engineering Technology Shahapur Asangaon Dist Thane,Fully Mapped
375.0,75233.0,30.6675338,321791610.0,3217.0,3217,0321791610,Automation and Robotics,Vighnaharata Trust S Shivajirao S. Jondhale College Of Engineering Technology Shahapur Asangaon Dist Thane,Fully Mapped
376.0,84116.0,17.7683839,321791610.0,3217.0,3217,0321791610,Automation and Robotics,Vighnaharata Trust S Shivajirao S. Jondhale College Of Engineering Technology Shahapur Asangaon Dist Thane,Fully Mapped
377.0,38955.0,64.2435857,321791610.0,3217.0,3217,0321791610,Automation and Robotics,Vighnaharata Trust S Shivajirao S. Jondhale College Of Engineering Technology Shahapur Asangaon Dist Thane,Fully Mapped
378.0,87185.0,11.8297923,321791610.0,3217.0,3217,0321791610,Automation and Robotics,Vighnaharata Trust S Shivajirao S. Jondhale College Of Engineering Technology Shahapur Asangaon Dist Thane,Fully Mapped
379.0,83675.0,18.5486338,321791610.0,3217.0,3217,0321791610,Automation and Robotics,Vighnaharata Trust S Shivajirao S. Jondhale College Of Engineering Technology Shahapur Asangaon Dist Thane,Fully Mapped
380.0,95231.0,92.1092219,321791610.0,3217.0,3217,0321791610,Automation and Robotics,Vighnaharata Trust S Shivajirao S. Jondhale College Of Engineering Technology Shahapur Asangaon Dist Thane,Fully Mapped
381.0,24928.0,76.0808449,321791610.0,3217.0,3217,0321791610,Automation and Robotics,Vighnaharata Trust S Shivajirao S. Jondhale College Of Engineering Technology Shahapur Asangaon Dist Thane,Fully Mapped
382.0,80034.0,24.2340612,321819110.0,3218.0,3218,0321819110,Civil Engineering,Aldel Education Trust S St. John College Of Engineering Management Vevoor Palghar,Fully Mapped
383.0,54470.0,51.1269778,321861210.0,3218.0,3218,0321861210,Mechanical Engineering,Aldel Education Trust S St. John College Of Engineering Management Vevoor Palghar,Fully Mapped
384.0,60852.0,45.4194405,321924510.0,3219.0,3219,0321924510,Computer Engineering,Koti Vidya Charitable Trust S Smt. Alamuri Ratnamala Institute Of Engineering And Technology Sapgaon Tal. Shahapur,Fully Mapped
385.0,61947.0,44.4375985,321924610.0,3219.0,3219,0321924610,Information Technology,Koti Vidya Charitable Trust S Smt. Alamuri Ratnamala Institute Of Engineering And Technology Sapgaon Tal. Shahapur,Fully Mapped
387.0,73412.0,32.8713018,322024510.0,3220.0,3220,0322024510,Computer Engineering,Yadavrao Tasgaonkar College Of Engineering Management,Fully Mapped
388.0,72476.0,33.5699354,322024610.0,3220.0,3220,0322024610,Information Technology,Yadavrao Tasgaonkar College Of Engineering Management,Fully Mapped
389.0,67002.0,39.7199436,322025210.0,3220.0,3220,0322025210,Cyber Security,Yadavrao Tasgaonkar College Of Engineering Management,Fully Mapped
390.0,50268.0,54.8390756,322037210.0,3220.0,3220,0322037210,Electronics and Telecommunication Engg,Yadavrao Tasgaonkar College Of Engineering Management,Fully Mapped
391.0,67568.0,39.1527671,322092110.0,3220.0,3220,0322092110,Artificial Intelligence and Machine Learning,Yadavrao Tasgaonkar College Of Engineering Management,Fully Mapped
392.0,25676.0,75.3962913,322124510.0,3221.0,3221,0322124510,Computer Engineering,Vishnu Waman Thakur Charitable Trust S Viva Institute Of Technology Virar,Fully Mapped
393.0,43466.0,60.3847628,322137210.0,3221.0,3221,0322137210,Electronics and Telecommunication Engg,Vishnu Waman Thakur Charitable Trust S Viva Institute Of Technology Virar,Fully Mapped
394.0,142070.0,56.846611,322161210.0,3221.0,3221,0322161210,Mechanical Engineering,Vishnu Waman Thakur Charitable Trust S Viva Institute Of Technology Virar,Fully Mapped
395.0,113195.0,77.6411427,322161210.0,3221.0,3221,0322161210,Mechanical Engineering,Vishnu Waman Thakur Charitable Trust S Viva Institute Of Technology Virar,Fully Mapped
396.0,77049.0,28.4426659,322161210.0,3221.0,3221,0322161210,Mechanical Engineering,Vishnu Waman Thakur Charitable Trust S Viva Institute Of Technology Virar,Fully Mapped
397.0,153769.0,46.3657898,322161210.0,3221.0,3221,0322161210,Mechanical Engineering,Vishnu Waman Thakur Charitable Trust S Viva Institute Of Technology Virar,Fully Mapped
398.0,71161.0,35.0085818,322161210.0,3221.0,3221,0322161210,Mechanical Engineering,Vishnu Waman Thakur Charitable Trust S Viva Institute Of Technology Virar,Fully Mapped
399.0,129825.0,65.5509182,322161210.0,3221.0,3221,0322161210,Mechanical Engineering,Vishnu Waman Thakur Charitable Trust S Viva Institute Of Technology Virar,Fully Mapped
400.0,168097.0,31.6884901,322161210.0,3221.0,3221,0322161210,Mechanical Engineering,Vishnu Waman Thakur Charitable Trust S Viva Institute Of Technology Virar,Fully Mapped
401.0,34601.0,67.8308824,322191110.0,3221.0,3221,0322191110,Computer Science and Engineering(Artificial Intelligence and Machine Learning),Vishnu Waman Thakur Charitable Trust S Viva Institute Of Technology Virar,Fully Mapped
402.0,43119.0,60.8307163,322192610.0,3221.0,3221,0322192610,Electrical and Computer Engineering,Vishnu Waman Thakur Charitable Trust S Viva Institute Of Technology Virar,Fully Mapped
403.0,31421.0,70.5673759,322224510.0,3222.0,3222,0322224510,Computer Engineering,Haji Jamaluddin Thim Trust S Theem College Of Engineering At. Villege Betegaon Boisar,Fully Mapped
