sr_no,rank,percentile,choice_code,institute_code,college_code,course_code,course_name,college_name,mapping_status
468.0,10195.0,89.4276667,321192010.0,3211.0,3211,0321192010,Computer Science and Engineering (Internet of Things and Cyber Security Including Block Chain Technology),S.I.E.S. Graduate School Of Technology Nerul Navi Mumbai,Fully Mapped
469.0,8455.0,91.0448398,321199510.0,3211.0,3211,0321199510,Artificial Intelligence and Data Science,S.I.E.S. Graduate School Of Technology Nerul Navi Mumbai,Fully Mapped
470.0,7839.0,91.6054439,321124610.0,3211.0,3211,0321124610,Information Technology,S.I.E.S. Graduate School Of Technology Nerul Navi Mumbai,Fully Mapped
471.0,14068.0,85.8963155,321137210.0,3211.0,3211,0321137210,Electronics and Telecommunication Engg,S.I.E.S. Graduate School Of Technology Nerul Navi Mumbai,Fully Mapped
472.0,174498.0,24.3094646,321219110.0,3212.0,3212,0321219110,Civil Engineering,Watumull Institute Of Engineering Technology Ulhasnagar,Fully Mapped
473.0,33897.0,68.3359129,321224510.0,3212.0,3212,0321224510,Computer Engineering,Watumull Institute Of Engineering Technology Ulhasnagar,Fully Mapped
474.0,11241.0,88.4954015,321437210.0,3214.0,3214,0321437210,Electronics and Telecommunication Engg,Xavier Institute Of Engineering C O Xavier Technical Institute Mahim Mumbai,Fully Mapped
475.0,7749.0,91.6746484,321492010.0,3214.0,3214,0321492010,Computer Science and Engineering (Internet of Things and Cyber Security Including Block Chain Technology),Xavier Institute Of Engineering C O Xavier Technical Institute Mahim Mumbai,Fully Mapped
476.0,6438.0,92.9169333,321424510.0,3214.0,3214,0321424510,Computer Engineering,Xavier Institute Of Engineering C O Xavier Technical Institute Mahim Mumbai,Fully Mapped
477.0,8243.0,91.2334144,321424610.0,3214.0,3214,0321424610,Information Technology,Xavier Institute Of Engineering C O Xavier Technical Institute Mahim Mumbai,Fully Mapped
478.0,613.0,98.8014556,321524210.0,3215.0,3215,0321524210,Computer Science and Engineering,Bhartiya Vidya Bhavan S Sardar Patel Institute Of Technology Andheri Mumbai,Fully Mapped
479.0,1225.0,97.9944274,321537210.0,3215.0,3215,0321537210,Electronics and Telecommunication Engg,Bhartiya Vidya Bhavan S Sardar Patel Institute Of Technology Andheri Mumbai,Fully Mapped
480.0,652.0,98.758923,321524510.0,3215.0,3215,0321524510,Computer Engineering,Bhartiya Vidya Bhavan S Sardar Patel Institute Of Technology Andheri Mumbai,Fully Mapped
481.0,65051.0,41.4812919,321624510.0,3216.0,3216,0321624510,Computer Engineering,Gharda Foundation S Gharda Institute Of Technology Khed Ratnagiri,Fully Mapped
482.0,60262.0,46.0832398,321691110.0,3216.0,3216,0321691110,Computer Science and Engineering(Artificial Intelligence and Machine Learning),Gharda Foundation S Gharda Institute Of Technology Khed Ratnagiri,Fully Mapped
483.0,82073.0,21.1825746,321637210.0,3216.0,3216,0321637210,Electronics and Telecommunication Engg,Gharda Foundation S Gharda Institute Of Technology Khed Ratnagiri,Fully Mapped
484.0,164458.0,35.6703287,321661210.0,3216.0,3216,0321661210,Mechanical Engineering,Gharda Foundation S Gharda Institute Of Technology Khed Ratnagiri,Fully Mapped
485.0,145323.0,53.8203081,321650710.0,3216.0,3216,0321650710,Chemical Engineering,Gharda Foundation S Gharda Institute Of Technology Khed Ratnagiri,Fully Mapped
486.0,187235.0,5.0055145,321619110.0,3216.0,3216,0321619110,Civil Engineering,Gharda Foundation S Gharda Institute Of Technology Khed Ratnagiri,Fully Mapped
487.0,160869.0,39.5390798,321791610.0,3217.0,3217,0321791610,Automation and Robotics,Vighnaharata Trust S Shivajirao S. Jondhale College Of Engineering Technology Shahapur Asangaon Dist Thane,Fully Mapped
488.0,70409.0,36.1142708,321737210.0,3217.0,3217,0321737210,Electronics and Telecommunication Engg,Vighnaharata Trust S Shivajirao S. Jondhale College Of Engineering Technology Shahapur Asangaon Dist Thane,Fully Mapped
489.0,41958.0,61.6843972,321724510.0,3217.0,3217,0321724510,Computer Engineering,Vighnaharata Trust S Shivajirao S. Jondhale College Of Engineering Technology Shahapur Asangaon Dist Thane,Fully Mapped
490.0,29487.0,72.1862872,321891210.0,3218.0,3218,0321891210,Computer Science and Engineering(Data Science),Aldel Education Trust S St. John College Of Engineering Management Vevoor Palghar,Fully Mapped
491.0,34415.0,67.8982939,321890010.0,3218.0,3218,0321890010,Electronics and Computer Science,Aldel Education Trust S St. John College Of Engineering Management Vevoor Palghar,Fully Mapped
492.0,22455.0,78.2179976,321824510.0,3218.0,3218,0321824510,Computer Engineering,Aldel Education Trust S St. John College Of Engineering Management Vevoor Palghar,Fully Mapped
493.0,29250.0,72.36187,321892110.0,3218.0,3218,0321892110,Artificial Intelligence and Machine Learning,Aldel Education Trust S St. John College Of Engineering Management Vevoor Palghar,Fully Mapped
494.0,26894.0,74.3948499,321824610.0,3218.0,3218,0321824610,Information Technology,Aldel Education Trust S St. John College Of Engineering Management Vevoor Palghar,Fully Mapped
495.0,58673.0,47.4238693,321861210.0,3218.0,3218,0321861210,Mechanical Engineering,Aldel Education Trust S St. John College Of Engineering Management Vevoor Palghar,Fully Mapped
496.0,181379.0,15.1214416,321819110.0,3218.0,3218,0321819110,Civil Engineering,Aldel Education Trust S St. John College Of Engineering Management Vevoor Palghar,Fully Mapped
497.0,87126.0,11.8688758,321937210.0,3219.0,3219,0321937210,Electronics and Telecommunication Engg,Koti Vidya Charitable Trust S Smt. Alamuri Ratnamala Institute Of Engineering And Technology Sapgaon Tal. Shahapur,Fully Mapped
498.0,76348.0,29.3650075,321929310.0,3219.0,3219,0321929310,Electrical Engineering,Koti Vidya Charitable Trust S Smt. Alamuri Ratnamala Institute Of Engineering And Technology Sapgaon Tal. Shahapur,Fully Mapped
499.0,187948.0,3.6167117,321919110.0,3219.0,3219,0321919110,Civil Engineering,Koti Vidya Charitable Trust S Smt. Alamuri Ratnamala Institute Of Engineering And Technology Sapgaon Tal. Shahapur,Fully Mapped
500.0,57913.0,48.1018012,321924510.0,3219.0,3219,0321924510,Computer Engineering,Koti Vidya Charitable Trust S Smt. Alamuri Ratnamala Institute Of Engineering And Technology Sapgaon Tal. Shahapur,Fully Mapped
501.0,61865.0,44.4375985,321991110.0,3219.0,3219,0321991110,Computer Science and Engineering(Artificial Intelligence and Machine Learning),Koti Vidya Charitable Trust S Smt. Alamuri Ratnamala Institute Of Engineering And Technology Sapgaon Tal. Shahapur,Fully Mapped
502.0,38297.0,64.7153175,321924610.0,3219.0,3219,0321924610,Information Technology,Koti Vidya Charitable Trust S Smt. Alamuri Ratnamala Institute Of Engineering And Technology Sapgaon Tal. Shahapur,Fully Mapped
503.0,54643.0,50.9711006,322024510.0,3220.0,3220,0322024510,Computer Engineering,Yadavrao Tasgaonkar College Of Engineering Management,Fully Mapped
504.0,74369.0,31.6655269,322019110.0,3220.0,3220,0322019110,Civil Engineering,Yadavrao Tasgaonkar College Of Engineering Management,Fully Mapped
505.0,44726.0,59.4141074,322025210.0,3220.0,3220,0322025210,Cyber Security,Yadavrao Tasgaonkar College Of Engineering Management,Fully Mapped
506.0,61121.0,45.2445766,322024610.0,3220.0,3220,0322024610,Information Technology,Yadavrao Tasgaonkar College Of Engineering Management,Fully Mapped
507.0,70347.0,36.131373,322092110.0,3220.0,3220,0322092110,Artificial Intelligence and Machine Learning,Yadavrao Tasgaonkar College Of Engineering Management,Fully Mapped
508.0,170000.0,29.6395567,322037210.0,3220.0,3220,0322037210,Electronics and Telecommunication Engg,Yadavrao Tasgaonkar College Of Engineering Management,Fully Mapped
509.0,151693.0,48.0648514,322161210.0,3221.0,3221,0322161210,Mechanical Engineering,Vishnu Waman Thakur Charitable Trust S Viva Institute Of Technology Virar,Fully Mapped
510.0,64781.0,42.0212766,322192610.0,3221.0,3221,0322192610,Electrical and Computer Engineering,Vishnu Waman Thakur Charitable Trust S Viva Institute Of Technology Virar,Fully Mapped
511.0,47545.0,57.2424075,322191110.0,3221.0,3221,0322191110,Computer Science and Engineering(Artificial Intelligence and Machine Learning),Vishnu Waman Thakur Charitable Trust S Viva Institute Of Technology Virar,Fully Mapped
512.0,141100.0,57.2163252,322119110.0,3221.0,3221,0322119110,Civil Engineering,Vishnu Waman Thakur Charitable Trust S Viva Institute Of Technology Virar,Fully Mapped
513.0,56073.0,49.5814558,322137210.0,3221.0,3221,0322137210,Electronics and Telecommunication Engg,Vishnu Waman Thakur Charitable Trust S Viva Institute Of Technology Virar,Fully Mapped
514.0,31295.0,70.5982353,322124510.0,3221.0,3221,0322124510,Computer Engineering,Vishnu Waman Thakur Charitable Trust S Viva Institute Of Technology Virar,Fully Mapped
515.0,33885.0,68.3359129,322224510.0,3222.0,3222,0322224510,Computer Engineering,Haji Jamaluddin Thim Trust S Theem College Of Engineering At. Villege Betegaon Boisar,Fully Mapped
516.0,45024.0,59.2301802,322224610.0,3222.0,3222,0322224610,Information Technology,Haji Jamaluddin Thim Trust S Theem College Of Engineering At. Villege Betegaon Boisar,Fully Mapped
517.0,189479.0,0.1846877,322260210.0,3222.0,3222,0322260210,Automobile Engineering,Haji Jamaluddin Thim Trust S Theem College Of Engineering At. Villege Betegaon Boisar,Fully Mapped
518.0,70196.0,36.3198089,322229310.0,3222.0,3222,0322229310,Electrical Engineering,Haji Jamaluddin Thim Trust S Theem College Of Engineering At. Villege Betegaon Boisar,Fully Mapped
519.0,58426.0,47.5550319,322291110.0,3222.0,3222,0322291110,Computer Science and Engineering(Artificial Intelligence and Machine Learning),Haji Jamaluddin Thim Trust S Theem College Of Engineering At. Villege Betegaon Boisar,Fully Mapped
520.0,153373.0,46.5102928,322261210.0,3222.0,3222,0322261210,Mechanical Engineering,Haji Jamaluddin Thim Trust S Theem College Of Engineering At. Villege Betegaon Boisar,Fully Mapped
521.0,176732.0,21.472809,322219110.0,3222.0,3222,0322219110,Civil Engineering,Haji Jamaluddin Thim Trust S Theem College Of Engineering At. Villege Betegaon Boisar,Fully Mapped
522.0,62003.0,44.2947607,322361210.0,3223.0,3223,0322361210,Mechanical Engineering,Mahatma Education Society S Pillai Hoc College Of Engineering Technology Tal. Khalapur. Dist. Raigad,Fully Mapped
523.0,24599.0,76.3543069,322324510.0,3223.0,3223,0322324510,Computer Engineering,Mahatma Education Society S Pillai Hoc College Of Engineering Technology Tal. Khalapur. Dist. Raigad,Fully Mapped
524.0,140393.0,57.414259,322319110.0,3223.0,3223,0322319110,Civil Engineering,Mahatma Education Society S Pillai Hoc College Of Engineering Technology Tal. Khalapur. Dist. Raigad,Fully Mapped
525.0,36654.0,66.0357656,322390010.0,3223.0,3223,0322390010,Electronics and Computer Science,Mahatma Education Society S Pillai Hoc College Of Engineering Technology Tal. Khalapur. Dist. Raigad,Fully Mapped
526.0,38447.0,64.5326492,322392610.0,3223.0,3223,0322392610,Electrical and Computer Engineering,Mahatma Education Society S Pillai Hoc College Of Engineering Technology Tal. Khalapur. Dist. Raigad,Fully Mapped
527.0,31679.0,70.4103342,322324610.0,3223.0,3223,0322324610,Information Technology,Mahatma Education Society S Pillai Hoc College Of Engineering Technology Tal. Khalapur. Dist. Raigad,Fully Mapped
528.0,53545.0,51.809323,322424510.0,3224.0,3224,0322424510,Computer Engineering,Leela Education Society G.V. Acharya Institute Of Engineering And Technology Shelu Karjat,Fully Mapped
529.0,88493.0,8.7798489,322492010.0,3224.0,3224,0322492010,Computer Science and Engineering (Internet of Things and Cyber Security Including Block Chain Technology),Leela Education Society G.V. Acharya Institute Of Engineering And Technology Shelu Karjat,Fully Mapped
530.0,70311.0,36.2120221,322491110.0,3224.0,3224,0322491110,Computer Science and Engineering(Artificial Intelligence and Machine Learning),Leela Education Society G.V. Acharya Institute Of Engineering And Technology Shelu Karjat,Fully Mapped
531.0,142979.0,55.3559436,325729310.0,3257.0,3257,0325729310,Electrical Engineering,Vidya Prasarak Mandal S College Of Engineering Thane,Fully Mapped
532.0,62252.0,44.1712256,325791610.0,3257.0,3257,0325791610,Automation and Robotics,Vidya Prasarak Mandal S College Of Engineering Thane,Fully Mapped
533.0,52491.0,52.9675315,325737210.0,3257.0,3257,0325737210,Electronics and Telecommunication Engg,Vidya Prasarak Mandal S College Of Engineering Thane,Fully Mapped
534.0,25885.0,75.2255614,325724510.0,3257.0,3257,0325724510,Computer Engineering,Vidya Prasarak Mandal S College Of Engineering Thane,Fully Mapped
535.0,32482.0,69.5628064,325724610.0,3257.0,3257,0325724610,Information Technology,Vidya Prasarak Mandal S College Of Engineering Thane,Fully Mapped
536.0,83925.0,18.2751981,327793410.0,3277.0,3277,0327793410,Civil Engineering and Planning,Pravin Rohidas Patil College Of Engineering Technology,Fully Mapped
537.0,38486.0,64.4498458,327724610.0,3277.0,3277,0327724610,Information Technology,Pravin Rohidas Patil College Of Engineering Technology,Fully Mapped
538.0,168488.0,31.4286926,327793510.0,3277.0,3277,0327793510,Electronics and Biomedical Engineering,Pravin Rohidas Patil College Of Engineering Technology,Fully Mapped
539.0,33671.0,68.6174754,327724510.0,3277.0,3277,0327724510,Computer Engineering,Pravin Rohidas Patil College Of Engineering Technology,Fully Mapped
540.0,175023.0,23.9858471,327735610.0,3277.0,3277,0327735610,Electrical Engg[Electronics and Power],Pravin Rohidas Patil College Of Engineering Technology,Fully Mapped
541.0,185326.0,8.4810177,327761510.0,3277.0,3277,0327761510,Mechanical & Automation Engineering,Pravin Rohidas Patil College Of Engineering Technology,Fully Mapped
542.0,178449.0,19.1157452,335161210.0,3351.0,3351,0335161210,Mechanical Engineering,Bharat College Of Engineering Kanhor Badlapur(W),Fully Mapped
543.0,63640.0,42.7279999,335191210.0,3351.0,3351,0335191210,Computer Science and Engineering(Data Science),Bharat College Of Engineering Kanhor Badlapur(W),Fully Mapped
544.0,53671.0,51.7541555,335191110.0,3351.0,3351,0335191110,Computer Science and Engineering(Artificial Intelligence and Machine Learning),Bharat College Of Engineering Kanhor Badlapur(W),Fully Mapped
545.0,42910.0,60.9834559,335124510.0,3351.0,3351,0335124510,Computer Engineering,Bharat College Of Engineering Kanhor Badlapur(W),Fully Mapped
546.0,56414.0,49.3223255,335156810.0,3351.0,3351,0335156810,Computer Science and Information Technology,Bharat College Of Engineering Kanhor Badlapur(W),Fully Mapped
547.0,83790.0,18.4438201,335392010.0,3353.0,3353,0335392010,Computer Science and Engineering (Internet of Things and Cyber Security Including Block Chain Technology),Dilkap Research Institute Of Engineering And Management Studies At.Mamdapur Post- Neral Tal- Karjat Mumbai,Fully Mapped
548.0,56780.0,49.2401216,335324610.0,3353.0,3353,0335324610,Information Technology,Dilkap Research Institute Of Engineering And Management Studies At.Mamdapur Post- Neral Tal- Karjat Mumbai,Fully Mapped
549.0,66198.0,40.3058173,335324510.0,3353.0,3353,0335324510,Computer Engineering,Dilkap Research Institute Of Engineering And Management Studies At.Mamdapur Post- Neral Tal- Karjat Mumbai,Fully Mapped
550.0,72368.0,33.8362967,335392110.0,3353.0,3353,0335392110,Artificial Intelligence and Machine Learning,Dilkap Research Institute Of Engineering And Management Studies At.Mamdapur Post- Neral Tal- Karjat Mumbai,Fully Mapped
551.0,173954.0,24.7657909,335361210.0,3353.0,3353,0335361210,Mechanical Engineering,Dilkap Research Institute Of Engineering And Management Studies At.Mamdapur Post- Neral Tal- Karjat Mumbai,Fully Mapped
552.0,16682.0,83.5374616,342324510.0,3423.0,3423,0342324510,Computer Engineering,Shree L.R. Tiwari College Of Engineering Mira Road Mumbai,Fully Mapped
553.0,26303.0,74.7919,342361210.0,3423.0,3423,0342361210,Mechanical Engineering,Shree L.R. Tiwari College Of Engineering Mira Road Mumbai,Fully Mapped
554.0,25863.0,75.2255614,342390010.0,3423.0,3423,0342390010,Electronics and Computer Science,Shree L.R. Tiwari College Of Engineering Mira Road Mumbai,Fully Mapped
555.0,31776.0,70.224362,342337210.0,3423.0,3423,0342337210,Electronics and Telecommunication Engg,Shree L.R. Tiwari College Of Engineering Mira Road Mumbai,Fully Mapped
556.0,24457.0,76.4471767,342324610.0,3423.0,3423,0342324610,Information Technology,Shree L.R. Tiwari College Of Engineering Mira Road Mumbai,Fully Mapped
557.0,38193.0,64.7375694,342319110.0,3423.0,3423,0342319110,Civil Engineering,Shree L.R. Tiwari College Of Engineering Mira Road Mumbai,Fully Mapped
558.0,59405.0,46.697584,343624510.0,3436.0,3436,0343624510,Computer Engineering,B.R. Harne College Of Engineering Technology Karav Tal-Ambernath.,Fully Mapped
559.0,67617.0,39.1527671,343624610.0,3436.0,3436,0343624610,Information Technology,B.R. Harne College Of Engineering Technology Karav Tal-Ambernath.,Fully Mapped
560.0,68904.0,37.8563695,343691110.0,3436.0,3436,0343691110,Computer Science and Engineering(Artificial Intelligence and Machine Learning),B.R. Harne College Of Engineering Technology Karav Tal-Ambernath.,Fully Mapped
561.0,147441.0,52.0276576,343629310.0,3436.0,3436,0343629310,Electrical Engineering,B.R. Harne College Of Engineering Technology Karav Tal-Ambernath.,Fully Mapped
562.0,80424.0,23.7911679,343690010.0,3436.0,3436,0343690010,Electronics and Computer Science,B.R. Harne College Of Engineering Technology Karav Tal-Ambernath.,Fully Mapped
563.0,34667.0,67.6618121,343991210.0,3439.0,3439,0343991210,Computer Science and Engineering(Data Science),Anjuman-I-Islam S Kalsekar Technical Campus Panvel,Fully Mapped
564.0,61739.0,44.5556551,343992610.0,3439.0,3439,0343992610,Electrical and Computer Engineering,Anjuman-I-Islam S Kalsekar Technical Campus Panvel,Fully Mapped
565.0,83280.0,19.379384,343919110.0,3439.0,3439,0343919110,Civil Engineering,Anjuman-I-Islam S Kalsekar Technical Campus Panvel,Fully Mapped
566.0,36349.0,66.365478,343990010.0,3439.0,3439,0343990010,Electronics and Computer Science,Anjuman-I-Islam S Kalsekar Technical Campus Panvel,Fully Mapped
567.0,57421.0,48.5377286,343961210.0,3439.0,3439,0343961210,Mechanical Engineering,Anjuman-I-Islam S Kalsekar Technical Campus Panvel,Fully Mapped
568.0,32722.0,69.5118917,343991110.0,3439.0,3439,0343991110,Computer Science and Engineering(Artificial Intelligence and Machine Learning),Anjuman-I-Islam S Kalsekar Technical Campus Panvel,Fully Mapped
569.0,28085.0,73.2786671,343924510.0,3439.0,3439,0343924510,Computer Engineering,Anjuman-I-Islam S Kalsekar Technical Campus Panvel,Fully Mapped
570.0,76882.0,28.5249776,344024510.0,3440.0,3440,0344024510,Computer Engineering,Metropolitan Institute Of Technology Management Sukhalwad Sindhudurg.,Fully Mapped
571.0,175709.0,22.5020163,344537210.0,3445.0,3445,0344537210,Electronics and Telecommunication Engg,Vishwatmak Jangli Maharaj Ashram Trust (Kokamthan) Atma Malik Institute Of Technology Research,Fully Mapped
572.0,62260.0,44.1712256,344592110.0,3445.0,3445,0344592110,Artificial Intelligence and Machine Learning,Vishwatmak Jangli Maharaj Ashram Trust (Kokamthan) Atma Malik Institute Of Technology Research,Fully Mapped
573.0,76810.0,28.6332617,344592010.0,3445.0,3445,0344592010,Computer Science and Engineering (Internet of Things and Cyber Security Including Block Chain Technology),Vishwatmak Jangli Maharaj Ashram Trust (Kokamthan) Atma Malik Institute Of Technology Research,Fully Mapped
574.0,68107.0,38.4339263,344524510.0,3445.0,3445,0344524510,Computer Engineering,Vishwatmak Jangli Maharaj Ashram Trust (Kokamthan) Atma Malik Institute Of Technology Research,Fully Mapped
575.0,68714.0,38.0226644,344724510.0,3447.0,3447,0344724510,Computer Engineering,G.M.Vedak Institute Of Technology Tala Raigad.,Fully Mapped
576.0,31173.0,70.7434834,346024610.0,3460.0,3460,0346024610,Information Technology,Universal College Of Engineering Kaman Dist. Palghar,Fully Mapped
577.0,32327.0,69.7521771,346092110.0,3460.0,3460,0346092110,Artificial Intelligence and Machine Learning,Universal College Of Engineering Kaman Dist. Palghar,Fully Mapped
578.0,39740.0,63.5337786,346092410.0,3460.0,3460,0346092410,Data Engineering,Universal College Of Engineering Kaman Dist. Palghar,Fully Mapped
579.0,27727.0,73.7173337,346024510.0,3460.0,3460,0346024510,Computer Engineering,Universal College Of Engineering Kaman Dist. Palghar,Fully Mapped
580.0,75677.0,30.3053358,346224510.0,3462.0,3462,0346224510,Computer Engineering,Vpm S Maharshi Parshuram College Of Engineering Velneshwar Ratnagiri.,Fully Mapped
581.0,188973.0,1.5201824,346229310.0,3462.0,3462,0346229310,Electrical Engineering,Vpm S Maharshi Parshuram College Of Engineering Velneshwar Ratnagiri.,Fully Mapped
582.0,80773.0,23.3384091,346284410.0,3462.0,3462,0346284410,Electronics and Computer Engineering,Vpm S Maharshi Parshuram College Of Engineering Velneshwar Ratnagiri.,Fully Mapped
583.0,27824.0,73.6143868,346524210.0,3465.0,3465,0346524210,Computer Science and Engineering,Ideal Institute Of Technology Wada Dist.Thane,Fully Mapped
584.0,104486.0,83.6467428,346529310.0,3465.0,3465,0346529310,Electrical Engineering,Ideal Institute Of Technology Wada Dist.Thane,Fully Mapped
585.0,140613.0,57.3310702,346561210.0,3465.0,3465,0346561210,Mechanical Engineering,Ideal Institute Of Technology Wada Dist.Thane,Fully Mapped
586.0,175374.0,22.974757,346519110.0,3465.0,3465,0346519110,Civil Engineering,Ideal Institute Of Technology Wada Dist.Thane,Fully Mapped
587.0,54919.0,50.8208297,346537210.0,3465.0,3465,0346537210,Electronics and Telecommunication Engg,Ideal Institute Of Technology Wada Dist.Thane,Fully Mapped
588.0,186262.0,6.7863525,346729310.0,3467.0,3467,0346729310,Electrical Engineering,Vishwaniketan S Institute Of Management Entrepreneurship And Engineering Technology(I Meet) Khalapur Dist Raigad,Fully Mapped
589.0,121101.0,71.7682877,346761210.0,3467.0,3467,0346761210,Mechanical Engineering,Vishwaniketan S Institute Of Management Entrepreneurship And Engineering Technology(I Meet) Khalapur Dist Raigad,Fully Mapped
590.0,77344.0,27.9984424,346737210.0,3467.0,3467,0346737210,Electronics and Telecommunication Engg,Vishwaniketan S Institute Of Management Entrepreneurship And Engineering Technology(I Meet) Khalapur Dist Raigad,Fully Mapped
591.0,52765.0,52.6966136,346791110.0,3467.0,3467,0346791110,Computer Science and Engineering(Artificial Intelligence and Machine Learning),Vishwaniketan S Institute Of Management Entrepreneurship And Engineering Technology(I Meet) Khalapur Dist Raigad,Fully Mapped
592.0,23031.0,77.7755664,346724510.0,3467.0,3467,0346724510,Computer Engineering,Vishwaniketan S Institute Of Management Entrepreneurship And Engineering Technology(I Meet) Khalapur Dist Raigad,Fully Mapped
593.0,20422.0,80.201963,347024210.0,3470.0,3470,0347024210,Computer Science and Engineering,Yashwantrao Bhonsale Institute Of Technology,Fully Mapped
594.0,67330.0,39.4204787,347024510.0,3470.0,3470,0347024510,Computer Engineering,Yashwantrao Bhonsale Institute Of Technology,Fully Mapped
595.0,173673.0,25.5139718,347029310.0,3470.0,3470,0347029310,Electrical Engineering,Yashwantrao Bhonsale Institute Of Technology,Fully Mapped
596.0,173847.0,25.0606208,347061210.0,3470.0,3470,0347061210,Mechanical Engineering,Yashwantrao Bhonsale Institute Of Technology,Fully Mapped
597.0,33585.0,68.6174754,347125710.0,3471.0,3471,0347125710,Computer Science and Design,New Horizon Institute Of Technology Management Thane,Fully Mapped
598.0,64508.0,42.2324016,347161210.0,3471.0,3471,0347161210,Mechanical Engineering,New Horizon Institute Of Technology Management Thane,Fully Mapped
599.0,161409.0,38.8849565,347119110.0,3471.0,3471,0347119110,Civil Engineering,New Horizon Institute Of Technology Management Thane,Fully Mapped
600.0,27023.0,74.2031381,347124510.0,3471.0,3471,0347124510,Computer Engineering,New Horizon Institute Of Technology Management Thane,Fully Mapped
601.0,28441.0,72.9696541,347199510.0,3471.0,3471,0347199510,Artificial Intelligence and Data Science,New Horizon Institute Of Technology Management Thane,Fully Mapped
602.0,66969.0,39.7199436,347162410.0,3471.0,3471,0347162410,Mechatronics Engineering,New Horizon Institute Of Technology Management Thane,Fully Mapped
603.0,49978.0,55.0466064,347519110.0,3475.0,3475,0347519110,Civil Engineering,A. P. Shah Institute Of Technology Thane,Fully Mapped
604.0,16484.0,83.6471647,347524510.0,3475.0,3475,0347524510,Computer Engineering,A. P. Shah Institute Of Technology Thane,Fully Mapped
605.0,20591.0,80.0165591,347524610.0,3475.0,3475,0347524610,Information Technology,A. P. Shah Institute Of Technology Thane,Fully Mapped
606.0,18119.0,82.2058537,347591110.0,3475.0,3475,0347591110,Computer Science and Engineering(Artificial Intelligence and Machine Learning),A. P. Shah Institute Of Technology Thane,Fully Mapped
607.0,28790.0,72.7256174,347561210.0,3475.0,3475,0347561210,Mechanical Engineering,A. P. Shah Institute Of Technology Thane,Fully Mapped
608.0,20199.0,80.3777053,347591210.0,3475.0,3475,0347591210,Computer Science and Engineering(Data Science),A. P. Shah Institute Of Technology Thane,Fully Mapped
609.0,184289.0,10.2692323,347761210.0,3477.0,3477,0347761210,Mechanical Engineering,Chhartrapati Shivaji Maharaj Institute Of Technology Shedung Panvel,Fully Mapped
610.0,34026.0,68.2394281,347724510.0,3477.0,3477,0347724510,Computer Engineering,Chhartrapati Shivaji Maharaj Institute Of Technology Shedung Panvel,Fully Mapped
611.0,51771.0,53.4068257,350326310.0,3503.0,3503,0350326310,Artificial Intelligence (AI) and Data Science,Indala College Of Engineering Bapsai Tal.Kalyan,Fully Mapped
612.0,52326.0,52.9946164,350324610.0,3503.0,3503,0350324610,Information Technology,Indala College Of Engineering Bapsai Tal.Kalyan,Fully Mapped
613.0,43788.0,60.1566683,350324510.0,3503.0,3503,0350324510,Computer Engineering,Indala College Of Engineering Bapsai Tal.Kalyan,Fully Mapped
614.0,61769.0,44.5556551,354691110.0,3546.0,3546,0354691110,Computer Science and Engineering(Artificial Intelligence and Machine Learning),Devi Mahalaxmi College Of Engineering And Technology,Fully Mapped
615.0,73536.0,32.7021369,354661210.0,3546.0,3546,0354661210,Mechanical Engineering,Devi Mahalaxmi College Of Engineering And Technology,Fully Mapped
616.0,60378.0,45.8118701,354624510.0,3546.0,3546,0354624510,Computer Engineering,Devi Mahalaxmi College Of Engineering And Technology,Fully Mapped
617.0,79651.0,24.8312223,410461210.0,4104.0,4104,0410461210,Mechanical Engineering,Kavi Kulguru Institute Of Technology Science Ramtek,Fully Mapped
618.0,54848.0,50.8208297,410437010.0,4104.0,4104,0410437010,Electronics and Communication Engineering,Kavi Kulguru Institute Of Technology Science Ramtek,Fully Mapped
619.0,48473.0,56.2873843,410424610.0,4104.0,4104,0410424610,Information Technology,Kavi Kulguru Institute Of Technology Science Ramtek,Fully Mapped
620.0,89607.0,5.4813318,410419110.0,4104.0,4104,0410419110,Civil Engineering,Kavi Kulguru Institute Of Technology Science Ramtek,Fully Mapped
621.0,72218.0,34.3450426,410429310.0,4104.0,4104,0410429310,Electrical Engineering,Kavi Kulguru Institute Of Technology Science Ramtek,Fully Mapped
622.0,47861.0,56.8895744,410425110.0,4104.0,4104,0410425110,Computer Technology,Kavi Kulguru Institute Of Technology Science Ramtek,Fully Mapped
623.0,29860.0,71.8367839,411629310.0,4116.0,4116,0411629310,Electrical Engineering,Ankush Shikshan Sanstha S G.H.Raisoni College Of Engineering Nagpur,Fully Mapped
624.0,40376.0,62.8786263,411661210.0,4116.0,4116,0411661210,Mechanical Engineering,Ankush Shikshan Sanstha S G.H.Raisoni College Of Engineering Nagpur,Fully Mapped
625.0,45420.0,58.7987235,411619110.0,4116.0,4116,0411619110,Civil Engineering,Ankush Shikshan Sanstha S G.H.Raisoni College Of Engineering Nagpur,Fully Mapped
626.0,20571.0,80.025619,411637210.0,4116.0,4116,0411637210,Electronics and Telecommunication Engg,Ankush Shikshan Sanstha S G.H.Raisoni College Of Engineering Nagpur,Fully Mapped
627.0,19235.0,81.1580882,411691710.0,4116.0,4116,0411691710,Data Science,Ankush Shikshan Sanstha S G.H.Raisoni College Of Engineering Nagpur,Fully Mapped
